timestamp,trial_id,controller,climate,workload,repeat,T_tank_hot,T_tank_mid,T_rad_in,T_rad_out,T_ambient,RH_ambient,heater_w_cmd,heater_w_meas,fan_pwm,fan_w,forecast_T,forecast_RH,bank_depth_cmd,water_event_flag,notes
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.21,30.91,30.71,28.21,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.213,30.913,30.713,28.213,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.216,30.916,30.716,28.216,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.219,30.919,30.719,28.219,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.222,30.922,30.722,28.222,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.225,30.925,30.725,28.225,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.228,30.928,30.728,28.228,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.231,30.931,30.731,28.231,25.0,45.0,60.0,,100.0,2.0,30.22,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.234,30.934,30.734,28.234,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.237,30.937,30.737,28.237,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.24,30.94,30.74,28.24,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.243,30.943,30.743,28.243,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.246,30.946,30.746,28.246,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.249,30.949,30.749,28.249,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.252,30.952,30.752,28.252,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.254,30.954,30.754,28.254,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.257,30.957,30.757,28.257,25.0,45.0,60.0,,100.0,2.0,30.23,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.26,30.96,30.76,28.26,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.263,30.963,30.763,28.263,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.266,30.966,30.766,28.266,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.269,30.969,30.769,28.269,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.272,30.972,30.772,28.272,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.275,30.975,30.775,28.275,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.278,30.978,30.778,28.278,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.281,30.981,30.781,28.281,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.284,30.984,30.784,28.284,25.0,45.0,60.0,,100.0,2.0,30.24,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.287,30.987,30.787,28.287,25.0,45.0,60.0,,100.0,2.0,30.25,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.29,30.99,30.79,28.29,25.0,45.0,60.0,,100.0,2.0,30.25,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.296,30.996,30.796,28.296,25.0,45.0,60.0,,100.0,2.0,30.25,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.299,30.999,30.799,28.299,25.0,45.0,60.0,,100.0,2.0,30.25,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.302,31.002,30.802,28.302,25.0,45.0,60.0,,100.0,2.0,30.25,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.304,31.004,30.804,28.304,25.0,45.0,60.0,,100.0,2.0,30.25,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.307,31.007,30.807,28.307,25.0,45.0,60.0,,100.0,2.0,30.25,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.31,31.01,30.81,28.31,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.313,31.013,30.813,28.313,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.316,31.016,30.816,28.316,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.319,31.019,30.819,28.319,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.322,31.022,30.822,28.322,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.325,31.025,30.825,28.325,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.328,31.028,30.828,28.328,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.331,31.031,30.831,28.331,25.0,45.0,60.0,,100.0,2.0,30.26,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.334,31.034,30.834,28.334,25.0,45.0,60.0,,100.0,2.0,30.27,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.336,31.036,30.836,28.336,25.0,45.0,60.0,,100.0,2.0,30.27,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.339,31.039,30.839,28.339,25.0,45.0,60.0,,100.0,2.0,30.27,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.342,31.042,30.842,28.342,25.0,45.0,60.0,,100.0,2.0,30.27,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.345,31.045,30.845,28.345,25.0,45.0,60.0,,100.0,2.0,30.27,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.348,31.048,30.848,28.348,25.0,45.0,60.0,,100.0,2.0,30.27,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.351,31.051,30.851,28.351,25.0,45.0,60.0,,100.0,2.0,30.27,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.354,31.054,30.854,28.354,25.0,45.0,60.0,,100.0,2.0,30.28,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.357,31.057,30.857,28.357,25.0,45.0,60.0,,100.0,2.0,30.28,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.359,31.059,30.859,28.359,25.0,45.0,60.0,,100.0,2.0,30.28,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.362,31.062,30.862,28.362,25.0,45.0,60.0,,100.0,2.0,30.28,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.365,31.065,30.865,28.365,25.0,45.0,60.0,,100.0,2.0,30.28,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.368,31.068,30.868,28.368,25.0,45.0,60.0,,100.0,2.0,30.28,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.371,31.071,30.871,28.371,25.0,45.0,60.0,,100.0,2.0,30.29,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.374,31.074,30.874,28.374,25.0,45.0,60.0,,100.0,2.0,30.29,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.377,31.077,30.877,28.377,25.0,45.0,60.0,,100.0,2.0,30.29,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.38,31.08,30.88,28.38,25.0,45.0,60.0,,100.0,2.0,30.29,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.385,31.085,30.885,28.385,25.0,45.0,60.0,,100.0,2.0,30.29,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.388,31.088,30.888,28.388,25.0,45.0,60.0,,100.0,2.0,30.29,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.391,31.091,30.891,28.391,25.0,45.0,60.0,,100.0,2.0,30.29,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.394,31.094,30.894,28.394,25.0,45.0,60.0,,100.0,2.0,30.3,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.397,31.097,30.897,28.397,25.0,45.0,60.0,,100.0,2.0,30.3,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.4,31.1,30.9,28.4,25.0,45.0,60.0,,100.0,2.0,30.3,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.402,31.102,30.902,28.402,25.0,45.0,60.0,,100.0,2.0,30.3,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.405,31.105,30.905,28.405,25.0,45.0,60.0,,100.0,2.0,30.3,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.408,31.108,30.908,28.408,25.0,45.0,60.0,,100.0,2.0,30.3,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.411,31.111,30.911,28.411,25.0,45.0,60.0,,100.0,2.0,30.31,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.414,31.114,30.914,28.414,25.0,45.0,60.0,,100.0,2.0,30.31,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.417,31.117,30.917,28.417,25.0,45.0,60.0,,100.0,2.0,30.31,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.419,31.119,30.919,28.419,25.0,45.0,60.0,,100.0,2.0,30.31,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.422,31.122,30.922,28.422,25.0,45.0,60.0,,100.0,2.0,30.31,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.425,31.125,30.925,28.425,25.0,45.0,60.0,,100.0,2.0,30.31,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.428,31.128,30.928,28.428,25.0,45.0,60.0,,100.0,2.0,30.32,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.431,31.131,30.931,28.431,25.0,45.0,60.0,,100.0,2.0,30.32,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.433,31.133,30.933,28.433,25.0,45.0,60.0,,100.0,2.0,30.32,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.436,31.136,30.936,28.436,25.0,45.0,60.0,,100.0,2.0,30.32,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.439,31.139,30.939,28.439,25.0,45.0,60.0,,100.0,2.0,30.32,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.442,31.142,30.942,28.442,25.0,45.0,60.0,,100.0,2.0,30.33,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.445,31.145,30.945,28.445,25.0,45.0,60.0,,100.0,2.0,30.33,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.448,31.148,30.948,28.448,25.0,45.0,60.0,,100.0,2.0,30.33,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.45,31.15,30.95,28.45,25.0,45.0,60.0,,100.0,2.0,30.33,,,0,trial
2026-07-04T20:27:06,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.453,31.153,30.953,28.453,25.0,45.0,60.0,,100.0,2.0,30.33,,,0,trial
